match_id,inning,batting_team,bowling_team,over,runs,wickets,winner
613,1,SRH,MI,19,13,0,SRH
613,1,SRH,MI,20,7,1,SRH
613,2,MI,SRH,1,5,1,SRH
613,2,MI,SRH,2,4,1,SRH
613,2,MI,SRH,3,11,0,SRH
613,2,MI,SRH,4,10,2,SRH
613,2,MI,SRH,5,1,1,SRH
613,2,MI,SRH,6,1,0,SRH
613,2,MI,SRH,7,6,0,SRH
613,2,MI,SRH,8,10,0,SRH
613,2,MI,SRH,9,2,1,SRH
613,2,MI,SRH,10,4,1,SRH
613,2,MI,SRH,11,4,0,SRH
613,2,MI,SRH,12,4,1,SRH
613,2,MI,SRH,13,8,0,SRH
613,2,MI,SRH,14,8,1,SRH
613,2,MI,SRH,15,7,0,SRH
613,2,MI,SRH,16,7,0,SRH
613,2,MI,SRH,17,0,1,SRH
613,2,,,18,0,0,SRH
613,2,,,19,0,0,SRH
613,2,,,20,0,0,SRH
614,1,KKR,GL,1,5,0,GL
614,1,KKR,GL,2,10,0,GL
614,1,KKR,GL,3,2,2,GL
614,1,KKR,GL,4,4,1,GL
614,1,KKR,GL,5,0,0,GL
614,1,KKR,GL,6,7,1,GL
614,1,KKR,GL,7,5,0,GL
614,1,KKR,GL,8,8,0,GL
614,1,KKR,GL,9,2,0,GL
614,1,KKR,GL,10,14,0,GL
614,1,KKR,GL,11,7,0,GL
614,1,KKR,GL,12,10,0,GL
614,1,KKR,GL,13,9,0,GL
614,1,KKR,GL,14,5,0,GL
614,1,KKR,GL,15,10,0,GL
614,1,KKR,GL,16,10,0,GL
614,1,KKR,GL,17,11,0,GL
614,1,KKR,GL,18,14,0,GL
614,1,KKR,GL,19,12,0,GL
614,1,KKR,GL,20,13,0,GL
614,2,GL,KKR,1,1,0,GL
614,2,GL,KKR,2,9,0,GL
614,2,GL,KKR,3,13,0,GL
614,2,GL,KKR,4,11,0,GL
614,2,GL,KKR,5,2,0,GL
614,2,GL,KKR,6,10,1,GL
614,2,GL,KKR,7,17,0,GL
614,2,GL,KKR,8,4,1,GL
614,2,GL,KKR,9,14,0,GL
614,2,GL,KKR,10,8,0,GL
614,2,GL,KKR,11,4,0,GL
614,2,GL,KKR,12,10,0,GL
614,2,GL,KKR,13,8,0,GL
614,2,GL,KKR,14,9,1,GL
614,2,GL,KKR,15,15,0,GL
614,2,GL,KKR,16,16,0,GL
614,2,GL,KKR,17,5,1,GL
614,2,GL,KKR,18,8,1,GL
614,2,,,19,0,0,GL
614,2,,,20,0,0,GL
615,1,RCB,KXIP,1,9,0,RCB
615,1,RCB,KXIP,2,4,0,RCB
615,1,RCB,KXIP,3,11,0,RCB
615,1,RCB,KXIP,4,20,0,RCB
615,1,RCB,KXIP,5,5,0,RCB
615,1,RCB,KXIP,6,7,0,RCB
615,1,RCB,KXIP,7,5,0,RCB
615,1,RCB,KXIP,8,3,2,RCB
615,1,RCB,KXIP,9,3,1,RCB
615,1,RCB,KXIP,10,6,0,RCB
615,1,RCB,KXIP,11,6,0,RCB
615,1,RCB,KXIP,12,6,0,RCB
615,1,RCB,KXIP,13,10,0,RCB
615,1,RCB,KXIP,14,7,0,RCB
615,1,RCB,KXIP,15,11,0,RCB
615,1,RCB,KXIP,16,16,0,RCB
615,1,RCB,KXIP,17,14,0,RCB
615,1,RCB,KXIP,18,12,1,RCB
615,1,RCB,KXIP,19,8,0,RCB
615,1,RCB,KXIP,20,12,2,RCB
615,2,KXIP,RCB,1,5,0,RCB
615,2,KXIP,RCB,2,7,0,RCB
615,2,KXIP,RCB,3,13,0,RCB
615,2,KXIP,RCB,4,11,0,RCB
615,2,KXIP,RCB,5,7,0,RCB
615,2,KXIP,RCB,6,7,1,RCB
615,2,KXIP,RCB,7,7,0,RCB
615,2,KXIP,RCB,8,8,0,RCB
615,2,KXIP,RCB,9,9,0,RCB
615,2,KXIP,RCB,10,9,0,RCB
615,2,KXIP,RCB,11,5,2,RCB
615,2,KXIP,RCB,12,5,0,RCB
615,2,KXIP,RCB,13,11,0,RCB
615,2,KXIP,RCB,14,10,0,RCB
615,2,KXIP,RCB,15,9,0,RCB
615,2,KXIP,RCB,16,13,0,RCB
615,2,KXIP,RCB,17,3,1,RCB
615,2,KXIP,RCB,18,13,0,RCB
615,2,KXIP,RCB,19,7,0,RCB
615,2,KXIP,RCB,20,15,0,RCB
616,1,SRH,PWs,1,2,0,SRH
616,1,SRH,PWs,2,9,0,SRH
616,1,SRH,PWs,3,7,0,SRH
616,1,SRH,PWs,4,1,1,SRH
616,1,SRH,PWs,5,2,0,SRH
616,1,SRH,PWs,6,13,0,SRH
616,1,SRH,PWs,7,6,0,SRH
616,1,SRH,PWs,8,5,0,SRH
616,1,SRH,PWs,9,6,0,SRH
616,1,SRH,PWs,10,12,0,SRH
616,1,SRH,PWs,11,3,1,SRH
616,1,SRH,PWs,12,3,0,SRH
616,1,SRH,PWs,13,1,0,SRH
616,1,SRH,PWs,14,12,0,SRH
616,1,SRH,PWs,15,14,0,SRH
616,1,SRH,PWs,16,3,1,SRH
616,1,SRH,PWs,17,12,0,SRH
616,1,SRH,PWs,18,3,2,SRH
616,1,SRH,PWs,19,15,0,SRH
616,1,SRH,PWs,20,8,3,SRH
616,2,PWs,SRH,1,1,1,SRH
616,2,PWs,SRH,2,4,0,SRH
616,2,PWs,SRH,3,4,0,SRH
616,2,PWs,SRH,4,10,1,SRH
616,2,PWs,SRH,5,1,0,SRH
616,2,PWs,SRH,6,5,0,SRH
616,2,PWs,SRH,7,5,0,SRH
616,2,PWs,SRH,8,10,0,SRH
616,2,PWs,SRH,9,7,0,SRH
616,2,PWs,SRH,10,5,0,SRH
616,2,PWs,SRH,11,8,0,SRH
616,2,PWs,SRH,12,8,1,SRH
616,2,PWs,SRH,13,8,0,SRH
616,2,PWs,SRH,14,4,1,SRH
616,2,PWs,SRH,15,6,1,SRH
616,2,PWs,SRH,16,10,0,SRH
616,2,PWs,SRH,17,5,0,SRH
616,2,PWs,SRH,18,15,0,SRH
616,2,PWs,SRH,19,8,0,SRH
616,2,PWs,SRH,20,9,3,SRH
617,1,RCB,MI,1,8,0,MI
617,1,RCB,MI,2,3,1,MI
617,1,RCB,MI,3,1,0,MI
617,1,RCB,MI,4,5,1,MI
617,1,RCB,MI,5,2,0,MI
617,1,RCB,MI,6,6,0,MI
617,1,RCB,MI,7,8,0,MI
617,1,RCB,MI,8,4,0,MI
617,1,RCB,MI,9,12,0,MI
617,1,RCB,MI,10,11,0,MI
617,1,RCB,MI,11,2,1,MI
617,1,RCB,MI,12,4,0,MI
617,1,RCB,MI,13,3,0,MI
617,1,RCB,MI,14,7,0,MI
617,1,RCB,MI,15,15,0,MI
617,1,RCB,MI,16,10,1,MI
617,1,RCB,MI,17,7,0,MI
617,1,RCB,MI,18,23,0,MI
617,1,RCB,MI,19,7,0,MI
617,1,RCB,MI,20,13,0,MI
617,2,MI,RCB,1,2,0,MI
617,2,MI,RCB,2,2,1,MI
617,2,MI,RCB,3,12,0,MI
617,2,MI,RCB,4,7,0,MI
617,2,MI,RCB,5,7,0,MI
617,2,MI,RCB,6,9,0,MI
617,2,MI,RCB,7,4,0,MI
617,2,MI,RCB,8,9,0,MI
617,2,MI,RCB,9,6,0,MI
617,2,MI,RCB,10,2,1,MI
617,2,MI,RCB,11,3,0,MI
617,2,MI,RCB,12,13,0,MI
617,2,MI,RCB,13,3,1,MI
617,2,MI,RCB,14,5,0,MI
617,2,MI,RCB,15,13,0,MI
617,2,MI,RCB,16,11,1,MI
617,2,MI,RCB,17,18,0,MI
617,2,MI,RCB,18,16,0,MI
617,2,MI,RCB,19,11,0,MI
617,2,,,20,0,0,MI
618,1,SRH,DD,1,6,0,DD
618,1,SRH,DD,2,3,0,DD
618,1,SRH,DD,3,2,0,DD
618,1,SRH,DD,4,15,0,DD
618,1,SRH,DD,5,17,0,DD
618,1,SRH,DD,6,8,0,DD
618,1,SRH,DD,7,3,0,DD
618,1,SRH,DD,8,7,0,DD
618,1,SRH,DD,9,7,1,DD
618,1,SRH,DD,10,12,0,DD
618,1,SRH,DD,11,8,0,DD
618,1,SRH,DD,12,6,0,DD
618,1,SRH,DD,13,4,1,DD
618,1,SRH,DD,14,8,0,DD
618,1,SRH,DD,15,7,1,DD
618,1,SRH,DD,16,5,1,DD
618,1,SRH,DD,17,8,0,DD
618,1,SRH,DD,18,10,1,DD
618,1,SRH,DD,19,2,2,DD
618,1,SRH,DD,20,8,1,DD
618,2,DD,SRH,1,5,0,DD
618,2,DD,SRH,2,8,0,DD
618,2,DD,SRH,3,7,0,DD
618,2,DD,SRH,4,12,1,DD
618,2,DD,SRH,5,9,0,DD
618,2,DD,SRH,6,9,0,DD
618,2,DD,SRH,7,7,0,DD
618,2,DD,SRH,8,12,0,DD
618,2,DD,SRH,9,5,0,DD
618,2,DD,SRH,10,4,2,DD
618,2,DD,SRH,11,5,0,DD
618,2,DD,SRH,12,8,0,DD
618,2,DD,SRH,13,3,0,DD
618,2,DD,SRH,14,14,0,DD
618,2,DD,SRH,15,6,0,DD
618,2,DD,SRH,16,3,0,DD
618,2,DD,SRH,17,14,0,DD
618,2,DD,SRH,18,13,0,DD
618,2,DD,SRH,19,6,0,DD
618,2,,,20,0,0,DD
619,1,MI,KXIP,1,5,0,KXIP
619,1,MI,KXIP,2,2,1,KXIP
619,1,MI,KXIP,3,1,1,KXIP
619,1,MI,KXIP,4,4,0,KXIP
619,1,MI,KXIP,5,2,0,KXIP
619,1,MI,KXIP,6,7,0,KXIP
619,1,MI,KXIP,7,5,0,KXIP
619,1,MI,KXIP,8,8,0,KXIP
619,1,MI,KXIP,9,3,1,KXIP
619,1,MI,KXIP,10,8,0,KXIP
619,1,MI,KXIP,11,2,1,KXIP
619,1,MI,KXIP,12,6,0,KXIP
619,1,MI,KXIP,13,3,0,KXIP
619,1,MI,KXIP,14,7,1,KXIP
619,1,MI,KXIP,15,17,0,KXIP
619,1,MI,KXIP,16,17,0,KXIP
619,1,MI,KXIP,17,7,2,KXIP
619,1,MI,KXIP,18,9,1,KXIP
619,1,MI,KXIP,19,3,1,KXIP
619,1,MI,KXIP,20,8,0,KXIP
619,2,KXIP,MI,1,1,1,KXIP
619,2,KXIP,MI,2,5,0,KXIP
619,2,KXIP,MI,3,5,0,KXIP
619,2,KXIP,MI,4,10,0,KXIP
619,2,KXIP,MI,5,5,0,KXIP
619,2,KXIP,MI,6,6,0,KXIP
619,2,KXIP,MI,7,10,0,KXIP
619,2,KXIP,MI,8,5,0,KXIP
619,2,KXIP,MI,9,6,0,KXIP
619,2,KXIP,MI,10,8,0,KXIP
619,2,KXIP,MI,11,5,0,KXIP
619,2,KXIP,MI,12,8,0,KXIP
619,2,KXIP,MI,13,14,0,KXIP
619,2,KXIP,MI,14,14,0,KXIP
619,2,KXIP,MI,15,8,0,KXIP
619,2,KXIP,MI,16,9,2,KXIP
619,2,KXIP,MI,17,8,0,KXIP
619,2,,,18,0,0,KXIP
619,2,,,19,0,0,KXIP
619,2,,,20,0,0,KXIP
620,1,RCB,GL,1,1,0,RCB
620,1,RCB,GL,2,2,0,RCB
620,1,RCB,GL,3,7,0,RCB
620,1,RCB,GL,4,9,1,RCB
620,1,RCB,GL,5,12,0,RCB
620,1,RCB,GL,6,11,0,RCB
620,1,RCB,GL,7,8,0,RCB
620,1,RCB,GL,8,9,0,RCB
620,1,RCB,GL,9,4,0,RCB
620,1,RCB,GL,10,13,0,RCB
620,1,RCB,GL,11,5,0,RCB
620,1,RCB,GL,12,22,0,RCB
620,1,RCB,GL,13,12,0,RCB
620,1,RCB,GL,14,7,0,RCB
620,1,RCB,GL,15,14,0,RCB
620,1,RCB,GL,16,23,0,RCB
620,1,RCB,GL,17,14,0,RCB
620,1,RCB,GL,18,30,0,RCB
620,1,RCB,GL,19,30,0,RCB
620,1,RCB,GL,20,15,2,RCB
620,2,GL,RCB,1,7,0,RCB
620,2,GL,RCB,2,2,1,RCB
620,2,GL,RCB,3,6,0,RCB
620,2,GL,RCB,4,11,0,RCB
620,2,GL,RCB,5,11,1,RCB
620,2,GL,RCB,6,4,0,RCB
620,2,GL,RCB,7,3,2,RCB
620,2,GL,RCB,8,3,1,RCB
620,2,GL,RCB,9,4,0,RCB
620,2,GL,RCB,10,3,0,RCB
620,2,GL,RCB,11,13,0,RCB
620,2,GL,RCB,12,2,1,RCB
620,2,GL,RCB,13,5,2,RCB
620,2,GL,RCB,14,13,0,RCB
620,2,GL,RCB,15,7,0,RCB
620,2,GL,RCB,16,1,0,RCB
620,2,GL,RCB,17,3,0,RCB
620,2,GL,RCB,18,2,0,RCB
620,2,GL,RCB,19,4,2,RCB
620,2,,,20,0,0,RCB
621,1,PWs,KKR,1,4,0,KKR
621,1,PWs,KKR,2,7,0,KKR
621,1,PWs,KKR,3,8,1,KKR
621,1,PWs,KKR,4,5,0,KKR
621,1,PWs,KKR,5,3,1,KKR
621,1,PWs,KKR,6,10,0,KKR
621,1,PWs,KKR,7,8,0,KKR
621,1,PWs,KKR,8,8,0,KKR
621,1,PWs,KKR,9,10,0,KKR
621,1,PWs,KKR,10,7,1,KKR
621,1,PWs,KKR,11,4,1,KKR
621,1,PWs,KKR,12,4,0,KKR
621,1,PWs,KKR,13,6,0,KKR
621,1,PWs,KKR,14,5,1,KKR
621,1,PWs,KKR,15,5,0,KKR
621,1,PWs,KKR,16,2,0,KKR
621,1,PWs,KKR,17,6,1,KKR
621,1,PWs,KKR,18,1,0,KKR
621,1,,,19,0,0,KKR
621,1,,,20,0,0,KKR
621,2,KKR,PWs,1,9,2,KKR
621,2,KKR,PWs,2,13,0,KKR
621,2,KKR,PWs,3,22,0,KKR
621,2,KKR,PWs,4,13,0,KKR
621,2,KKR,PWs,5,9,0,KKR
621,2,,,6,0,0,KKR
621,2,,,7,0,0,KKR
621,2,,,8,0,0,KKR
621,2,,,9,0,0,KKR
621,2,,,10,0,0,KKR
621,2,,,11,0,0,KKR
621,2,,,12,0,0,KKR
621,2,,,13,0,0,KKR
621,2,,,14,0,0,KKR
621,2,,,15,0,0,KKR
621,2,,,16,0,0,KKR
621,2,,,17,0,0,KKR
621,2,,,18,0,0,KKR
621,2,,,19,0,0,KKR
621,2,,,20,0,0,KKR
622,1,KXIP,SRH,1,7,0,SRH
622,1,KXIP,SRH,2,12,0,SRH
622,1,KXIP,SRH,3,3,0,SRH
622,1,KXIP,SRH,4,11,0,SRH
622,1,KXIP,SRH,5,4,1,SRH
622,1,KXIP,SRH,6,10,0,SRH
622,1,KXIP,SRH,7,4,0,SRH
622,1,KXIP,SRH,8,10,0,SRH
622,1,KXIP,SRH,9,5,0,SRH
622,1,KXIP,SRH,10,11,0,SRH
622,1,KXIP,SRH,11,10,0,SRH
622,1,KXIP,SRH,12,6,1,SRH
622,1,KXIP,SRH,13,9,0,SRH
622,1,KXIP,SRH,14,13,0,SRH
622,1,KXIP,SRH,15,6,0,SRH
622,1,KXIP,SRH,16,13,0,SRH
622,1,KXIP,SRH,17,14,0,SRH
622,1,KXIP,SRH,18,12,1,SRH
622,1,KXIP,SRH,19,8,0,SRH
622,1,KXIP,SRH,20,11,1,SRH
622,2,SRH,KXIP,1,8,0,SRH
622,2,SRH,KXIP,2,8,0,SRH
622,2,SRH,KXIP,3,4,0,SRH
622,2,SRH,KXIP,4,11,0,SRH
622,2,SRH,KXIP,5,13,0,SRH
622,2,SRH,KXIP,6,11,0,SRH
622,2,SRH,KXIP,7,6,0,SRH
622,2,SRH,KXIP,8,7,1,SRH
622,2,SRH,KXIP,9,6,0,SRH
622,2,SRH,KXIP,10,4,0,SRH
622,2,SRH,KXIP,11,8,0,SRH
622,2,SRH,KXIP,12,11,0,SRH
622,2,SRH,KXIP,13,13,1,SRH
622,2,SRH,KXIP,14,9,0,SRH
622,2,SRH,KXIP,15,11,0,SRH
622,2,SRH,KXIP,16,9,1,SRH
622,2,SRH,KXIP,17,2,0,SRH
622,2,SRH,KXIP,18,19,0,SRH
622,2,SRH,KXIP,19,11,0,SRH
622,2,SRH,KXIP,20,9,0,SRH
623,1,MI,DD,1,11,0,MI
623,1,MI,DD,2,3,0,MI
623,1,MI,DD,3,3,0,MI
623,1,MI,DD,4,14,0,MI
623,1,MI,DD,5,2,0,MI
623,1,MI,DD,6,12,0,MI
623,1,MI,DD,7,6,1,MI
623,1,MI,DD,8,10,0,MI
623,1,MI,DD,9,13,0,MI
623,1,MI,DD,10,10,0,MI
623,1,MI,DD,11,6,0,MI
623,1,MI,DD,12,7,0,MI
623,1,MI,DD,13,23,0,MI
623,1,MI,DD,14,12,0,MI
623,1,MI,DD,15,12,1,MI
623,1,MI,DD,16,17,0,MI
623,1,MI,DD,17,10,0,MI
623,1,MI,DD,18,7,2,MI
623,1,MI,DD,19,16,0,MI
623,1,MI,DD,20,12,0,MI
623,2,DD,MI,1,10,0,MI
623,2,DD,MI,2,3,1,MI
623,2,DD,MI,3,8,0,MI
623,2,DD,MI,4,19,0,MI
623,2,DD,MI,5,7,1,MI
623,2,DD,MI,6,2,0,MI
623,2,DD,MI,7,7,0,MI
623,2,DD,MI,8,4,1,MI
623,2,DD,MI,9,10,0,MI
623,2,DD,MI,10,11,1,MI
623,2,DD,MI,11,3,0,MI
623,2,DD,MI,12,6,0,MI
623,2,DD,MI,13,6,2,MI
623,2,DD,MI,14,9,0,MI
623,2,DD,MI,15,3,0,MI
623,2,DD,MI,16,3,1,MI
623,2,DD,MI,17,8,1,MI
623,2,DD,MI,18,4,1,MI
623,2,DD,MI,19,3,0,MI
623,2,DD,MI,20,0,1,MI
624,1,KKR,RCB,1,8,0,RCB
624,1,KKR,RCB,2,6,0,RCB
624,1,KKR,RCB,3,4,1,RCB
624,1,KKR,RCB,4,15,0,RCB
624,1,KKR,RCB,5,9,0,RCB
624,1,KKR,RCB,6,9,0,RCB
624,1,KKR,RCB,7,16,0,RCB
624,1,KKR,RCB,8,7,0,RCB
624,1,KKR,RCB,9,8,0,RCB
624,1,KKR,RCB,10,5,0,RCB
624,1,KKR,RCB,11,4,1,RCB
624,1,KKR,RCB,12,9,0,RCB
624,1,KKR,RCB,13,7,0,RCB
624,1,KKR,RCB,14,11,1,RCB
624,1,KKR,RCB,15,6,1,RCB
624,1,KKR,RCB,16,13,1,RCB
624,1,KKR,RCB,17,8,0,RCB
624,1,KKR,RCB,18,16,0,RCB
624,1,KKR,RCB,19,10,0,RCB
624,1,KKR,RCB,20,12,0,RCB
624,2,RCB,KKR,1,7,0,RCB
624,2,RCB,KKR,2,8,0,RCB
624,2,RCB,KKR,3,17,0,RCB
624,2,RCB,KKR,4,12,0,RCB
624,2,RCB,KKR,5,9,0,RCB
624,2,RCB,KKR,6,10,0,RCB
624,2,RCB,KKR,7,2,0,RCB
624,2,RCB,KKR,8,7,1,RCB
624,2,RCB,KKR,9,10,0,RCB
624,2,RCB,KKR,10,9,0,RCB
624,2,RCB,KKR,11,5,0,RCB
624,2,RCB,KKR,12,5,0,RCB
624,2,RCB,KKR,13,11,0,RCB
624,2,RCB,KKR,14,13,0,RCB
624,2,RCB,KKR,15,10,0,RCB
624,2,RCB,KKR,16,9,0,RCB
624,2,RCB,KKR,17,13,0,RCB
624,2,RCB,KKR,18,16,0,RCB
624,2,RCB,KKR,19,13,0,RCB
624,2,,,20,0,0,RCB
625,1,DD,PWs,1,2,0,PWs
625,1,DD,PWs,2,2,0,PWs
625,1,DD,PWs,3,0,1,PWs
625,1,DD,PWs,4,11,0,PWs
625,1,DD,PWs,5,10,1,PWs
625,1,DD,PWs,6,3,0,PWs
625,1,DD,PWs,7,2,0,PWs
625,1,DD,PWs,8,2,0,PWs
625,1,DD,PWs,9,10,0,PWs
625,1,DD,PWs,10,7,1,PWs
625,1,DD,PWs,11,5,0,PWs
625,1,DD,PWs,12,3,0,PWs
625,1,DD,PWs,13,5,1,PWs
625,1,DD,PWs,14,6,0,PWs
625,1,DD,PWs,15,5,1,PWs
625,1,DD,PWs,16,4,0,PWs
625,1,DD,PWs,17,4,0,PWs
625,1,DD,PWs,18,10,0,PWs
625,1,DD,PWs,19,8,1,PWs
625,1,DD,PWs,20,22,0,PWs
625,2,PWs,DD,1,4,0,PWs
625,2,PWs,DD,2,12,0,PWs
625,2,PWs,DD,3,14,0,PWs
625,2,PWs,DD,4,2,1,PWs
625,2,PWs,DD,5,1,0,PWs
625,2,PWs,DD,6,11,0,PWs
625,2,PWs,DD,7,2,0,PWs
625,2,PWs,DD,8,7,0,PWs
625,2,PWs,DD,9,7,0,PWs
625,2,PWs,DD,10,3,0,PWs
625,2,PWs,DD,11,13,0,PWs
625,2,,,12,0,0,PWs
625,2,,,13,0,0,PWs
625,2,,,14,0,0,PWs
625,2,,,15,0,0,PWs
625,2,,,16,0,0,PWs
625,2,,,17,0,0,PWs
625,2,,,18,0,0,PWs
625,2,,,19,0,0,PWs
625,2,,,20,0,0,PWs
626,1,RCB,KXIP,1,5,0,RCB
626,1,RCB,KXIP,2,6,0,RCB
626,1,RCB,KXIP,3,6,0,RCB
626,1,RCB,KXIP,4,18,0,RCB
626,1,RCB,KXIP,5,18,0,RCB
626,1,RCB,KXIP,6,10,0,RCB
626,1,RCB,KXIP,7,19,0,RCB
626,1,RCB,KXIP,8,11,0,RCB
626,1,RCB,KXIP,9,18,0,RCB
626,1,RCB,KXIP,10,18,0,RCB
626,1,RCB,KXIP,11,18,1,RCB
626,1,RCB,KXIP,12,19,1,RCB
626,1,RCB,KXIP,13,15,0,RCB
626,1,RCB,KXIP,14,18,1,RCB
626,1,RCB,KXIP,15,12,0,RCB
626,1,,,16,0,0,RCB
626,1,,,17,0,0,RCB
626,1,,,18,0,0,RCB
626,1,,,19,0,0,RCB
626,1,,,20,0,0,RCB
626,2,KXIP,RCB,1,11,0,RCB
626,2,KXIP,RCB,2,8,1,RCB
626,2,KXIP,RCB,3,12,0,RCB
626,2,KXIP,RCB,4,13,1,RCB
626,2,KXIP,RCB,5,10,1,RCB
626,2,KXIP,RCB,6,5,1,RCB
626,2,KXIP,RCB,7,17,0,RCB
626,2,KXIP,RCB,8,2,1,RCB
626,2,KXIP,RCB,9,6,2,RCB
626,2,KXIP,RCB,10,6,0,RCB
626,2,KXIP,RCB,11,6,1,RCB
626,2,KXIP,RCB,12,9,0,RCB
626,2,KXIP,RCB,13,4,1,RCB
626,2,KXIP,RCB,14,11,0,RCB
626,2,,,15,0,0,RCB
626,2,,,16,0,0,RCB
626,2,,,17,0,0,RCB
626,2,,,18,0,0,RCB
626,2,,,19,0,0,RCB
626,2,,,20,0,0,RCB
627,1,KKR,GL,1,3,0,GL
627,1,KKR,GL,2,11,0,GL
627,1,KKR,GL,3,9,0,GL
627,1,KKR,GL,4,11,1,GL
627,1,KKR,GL,5,2,1,GL
627,1,KKR,GL,6,8,0,GL
627,1,KKR,GL,7,3,1,GL
627,1,KKR,GL,8,2,0,GL
627,1,KKR,GL,9,5,0,GL
627,1,KKR,GL,10,1,1,GL
627,1,KKR,GL,11,4,0,GL
627,1,KKR,GL,12,2,1,GL
627,1,KKR,GL,13,3,0,GL
627,1,KKR,GL,14,5,0,GL
627,1,KKR,GL,15,14,0,GL
627,1,KKR,GL,16,10,0,GL
627,1,KKR,GL,17,10,1,GL
627,1,KKR,GL,18,13,0,GL
627,1,KKR,GL,19,4,1,GL
627,1,KKR,GL,20,4,1,GL
627,2,GL,KKR,1,12,1,GL
627,2,GL,KKR,2,8,1,GL
627,2,GL,KKR,3,8,0,GL
627,2,GL,KKR,4,11,1,GL
627,2,GL,KKR,5,6,0,GL
627,2,GL,KKR,6,10,0,GL
627,2,GL,KKR,7,16,0,GL
627,2,GL,KKR,8,12,0,GL
627,2,GL,KKR,9,4,0,GL
627,2,GL,KKR,10,10,1,GL
627,2,GL,KKR,11,10,0,GL
627,2,GL,KKR,12,6,0,GL
627,2,GL,KKR,13,6,0,GL
627,2,GL,KKR,14,6,0,GL
627,2,,,15,0,0,GL
627,2,,,16,0,0,GL
627,2,,,17,0,0,GL
627,2,,,18,0,0,GL
627,2,,,19,0,0,GL
627,2,,,20,0,0,GL
628,1,SRH,DD,1,1,0,DD
628,1,SRH,DD,2,9,0,DD
628,1,SRH,DD,3,7,0,DD
628,1,SRH,DD,4,15,0,DD
628,1,SRH,DD,5,10,0,DD
628,1,SRH,DD,6,4,1,DD
628,1,SRH,DD,7,4,1,DD
628,1,SRH,DD,8,3,0,DD
628,1,SRH,DD,9,10,0,DD
628,1,SRH,DD,10,5,1,DD
628,1,SRH,DD,11,10,0,DD
628,1,SRH,DD,12,13,0,DD
628,1,SRH,DD,13,8,0,DD
628,1,SRH,DD,14,9,1,DD
628,1,SRH,DD,15,7,0,DD
628,1,SRH,DD,16,5,1,DD
628,1,SRH,DD,17,4,0,DD
628,1,SRH,DD,18,11,1,DD
628,1,SRH,DD,19,14,0,DD
628,1,SRH,DD,20,9,1,DD
628,2,DD,SRH,1,8,0,DD
628,2,DD,SRH,2,2,1,DD
628,2,DD,SRH,3,4,0,DD
628,2,DD,SRH,4,8,0,DD
628,2,DD,SRH,5,14,0,DD
628,2,DD,SRH,6,1,0,DD
628,2,DD,SRH,7,8,0,DD
628,2,DD,SRH,8,7,0,DD
628,2,DD,SRH,9,10,0,DD
628,2,DD,SRH,10,6,0,DD
628,2,DD,SRH,11,7,0,DD
628,2,DD,SRH,12,8,1,DD
628,2,DD,SRH,13,9,0,DD
628,2,DD,SRH,14,11,0,DD
628,2,DD,SRH,15,4,0,DD
628,2,DD,SRH,16,10,0,DD
628,2,DD,SRH,17,14,1,DD
628,2,DD,SRH,18,12,0,DD
628,2,DD,SRH,19,5,1,DD
628,2,DD,SRH,20,13,0,DD
629,1,KXIP,PWs,1,8,0,PWs
629,1,KXIP,PWs,2,2,0,PWs
629,1,KXIP,PWs,3,7,0,PWs
629,1,KXIP,PWs,4,8,0,PWs
629,1,KXIP,PWs,5,15,0,PWs
629,1,KXIP,PWs,6,12,0,PWs
629,1,KXIP,PWs,7,4,0,PWs
629,1,KXIP,PWs,8,7,1,PWs
629,1,KXIP,PWs,9,4,1,PWs
629,1,KXIP,PWs,10,9,0,PWs
629,1,KXIP,PWs,11,5,0,PWs
629,1,KXIP,PWs,12,7,0,PWs
629,1,KXIP,PWs,13,14,0,PWs
629,1,KXIP,PWs,14,9,0,PWs
629,1,KXIP,PWs,15,9,0,PWs
629,1,KXIP,PWs,16,4,1,PWs
629,1,KXIP,PWs,17,16,0,PWs
629,1,KXIP,PWs,18,14,2,PWs
629,1,KXIP,PWs,19,6,1,PWs
629,1,KXIP,PWs,20,12,1,PWs
629,2,PWs,KXIP,1,6,0,PWs
629,2,PWs,KXIP,2,14,0,PWs
629,2,PWs,KXIP,3,7,0,PWs
629,2,PWs,KXIP,4,7,0,PWs
629,2,PWs,KXIP,5,1,1,PWs
629,2,PWs,KXIP,6,9,0,PWs
629,2,PWs,KXIP,7,3,1,PWs
629,2,PWs,KXIP,8,5,0,PWs
629,2,PWs,KXIP,9,7,0,PWs
629,2,PWs,KXIP,10,3,0,PWs
629,2,PWs,KXIP,11,9,0,PWs
629,2,PWs,KXIP,12,10,2,PWs
629,2,PWs,KXIP,13,4,0,PWs
629,2,PWs,KXIP,14,5,1,PWs
629,2,PWs,KXIP,15,13,0,PWs
629,2,PWs,KXIP,16,16,0,PWs
629,2,PWs,KXIP,17,10,0,PWs
629,2,PWs,KXIP,18,15,0,PWs
629,2,PWs,KXIP,19,6,1,PWs
629,2,PWs,KXIP,20,23,0,PWs
630,1,MI,GL,1,8,0,GL
630,1,MI,GL,2,11,0,GL
630,1,MI,GL,3,6,0,GL
630,1,MI,GL,4,12,1,GL
630,1,MI,GL,5,8,2,GL
630,1,MI,GL,6,4,0,GL
630,1,MI,GL,7,5,0,GL
